issue_id,result_date,results,sale_amount_R9,prize_count_R9,prize_R9,sale_amount_14,prize_count_14_1,prize_14_1,prize_count_14_2,prize_14_2
24121,2024/8/15,1 1 3 1 3 1 1 0 0 0 0 3 3 1,14824238,1785,5315,13754110,6,1026973,163,16201
24122,2024/8/16,3 3 3 0 0 0 3 3 0 0 1 3 1 1,15736544,108,93253,16990114,0,0,1,3262101
24123,2024/8/17,3 3 3 1 0 3 3 1 3 3 3 0 0 3,16584108,44004,241,20453096,702,23895,11743,334
24124,2024/8/18,3 0 3 1 0 1 1 1 1 1 1 0 0 0,20220784,2739,4724,24737228,7,1583182,147,32309
24125,2024/8/19,3 0 1 3 1 3 0 1 3 1 1 0 3 3,20613968,71,185816,24030614,0,0,0,0
24126,2024/8/22,3 3 0 0 0 0 0 3 3 3 0 0 1 3,15541004,7792,1276,29774012,83,346004,2063,2771
24127,2024/8/23,0 1 3 3 1 0 3 0 3 3 0 3 3 1,16475802,62813,167,24978510,1013,11046,19610,244
24128,2024/8/24,0 0 3 3 3 0 3 0 0 3 3 0 0 0,18261864,29979,389,17487504,289,27108,8838,379
24129,2024/8/25,0 3 3 0 3 0 1 3 3 1 3 3 3 0,21244456,96094,141,28295654,697,18187,13733,395
24130,2024/8/26,1 0 3 0 0 3 1 3 0 3 1 3 3 1,20725124,2243,5913,32701242,13,1126935,326,19259
24131,2024/8/29,0 1 3 3 3 3 3 1 0 3 1 1 0 0,18828212,109,110550,21401450,1,5000000,29,141692
24132,2024/8/30,0 3 3 3 0 1 0 1 3 0 3 3 3 1,18538842,1983,5983,26161750,29,562355,579,8675
24133,2024/8/31,0 3 3 0 0 3 3 0 1 0 0 0 1 3,18054322,2545,4540,15081686,14,482613,593,4883
24134,2024/9/1,3 0 1 0 1 0 0 3 1 1 0 1 3 0,21699244,4368,3179,24737536,14,791601,597,7955
24135,2024/9/2,1 3 0 3 3 1 0 1 3 0 1 3 1 0,22368766,2524,5671,26313850,6,1964767,209,24173
24136,2024/9/6,0 3 1 3 3 0 1 1 0 3 3 3 0 1,13572706,73,118993,34075012,0,0,11,594763
24137,2024/9/8,3 1 1 0 3 0 1 1 3 0 3 3 3 0,18583744,1397,8513,43214022,8,4328185,305,27203
24138,2024/9/10,0 3 3 3 3 3 3 0 0 3 0 3 3 3,18157948,192893,60,24135322,4332,2495,56735,81
24139,2024/9/11,0 1 0 0 0 0 1 3 1 0 3 1 0 1,19867848,22659,561,28406114,84,151499,1989,2742
24140,2024/9/14,0 3 3 1 3 3 3 1 0 1 3 0 0 3,21159972,6093,2222,20945244,25,375338,842,4776
24141,2024/9/15,1 1 1 0 3 3 0 0 0 1 0 0 3 0,24111342,1666,9262,35944082,6,2683824,341,20238
24142,2024/9/16,0 0 3 0 1 3 0 1 0 0 3 3 1 1,23556254,7821,1927,27515752,54,228278,1478,3574
24143,2024/9/18,1 1 3 3 3 3 3 0 0 3 3 0 3 3,17546958,35943,312,18441978,312,26480,6927,511
24144,2024/9/20,1 3 0 3 1 3 0 0 1 3 3 3 3 0,18499744,9610,1232,24774078,95,116829,2740,1735
24145,2024/9/21,0 0 3 0 0 0 3 3 3 3 1 0 0 0,18913178,1649,7340,15351442,3,2292482,120,24562
24146,2024/9/22,3 3 1 3 1 3 1 1 0 3 0 3 1 1,24191866,16212,955,28866416,87,148645,1935,2864
24147,2024/9/23,1 1 3 3 1 0 3 0 3 0 1 3 3 0,25576084,5536,2956,32599938,30,486825,869,7202
24148,2024/9/25,0 3 0 3 1 3 3 3 1 3 3 3 3 3,19016770,3007,4047,17185066,6,1283151,223,14796
24149,2024/9/26,3 3 3 3 0 1 1 1 3 1 1 3 3 0,19752470,3065,4124,22233370,10,996054,372,11475
24150,2024/9/27,3 0 3 1 3 1 3 3 3 3 0 1 0 3,20864228,26622,501,24282606,445,24446,9670,482
24151,2024/9/28,3 3 0 3 3 0 3 3 3 1 3 3 3 0,21055404,45798,294,19779792,477,18577,7850,483
24152,2024/9/29,3 1 3 3 0 0 0 0 3 3 1 1 0 3,25413386,1335,12183,33448198,5,2996958,187,34342
24153,2024/9/30,1 0 0 0 3 3 1 3 1 3 1 0 0 3,23656650,11233,1347,27404722,85,144439,1855,2836
24154,2024/10/6,3 3 3 3 3 1 0 1 3 0 0 3 3 0,20580558,1676,7858,25395658,8,1422156,552,8833
24155,2024/10/7,1 1 3 0 1 1 3 1 3 0 3 1 1 1,23939998,395,38788,28309752,2,5000000,20,271773
24156,2024/10/11,3 0 1 1 3 3 0 3 1 3 0 0 1 3,20056796,4835,2654,33992420,46,389377,1904,3427
24157,2024/10/13,3 3 0 3 1 1 1 3 1 3 0 0 3 3,18462862,24419,483,23929304,60,178672,1919,2394
24158,2024/10/15,0 0 0 1 3 1 3 0 0 0 0 3 0 3,16316628,266588,39,21362108,11930,802,103099,39
24159,2024/10/16,1 3 3 3 3 1 1 3 3 3 1 1 3 1,18066268,11466,1008,30579198,68,201462,1702,3449
24160,2024/10/19,3 3 3 3 0 1 1 3 0 3 0 1 0 0,18208282,153,76165,15458360,2,3462672,40,74200
24161,2024/10/20,0 0 3 0 0 3 3 3 0 3 3 3 0 0,24833508,9430,1685,27861790,47,265576,2433,2198
24162,2024/10/21,0 3 0 0 0 0 3 0 3 1 3 0 1 0,23915220,114277,133,30624202,1915,7164,30740,191
24163,2024/10/24,3 3 3 0 1 3 0 1 1 0 3 3 0 0,17906850,7654,1497,37568040,40,420762,1443,4998
24164,2024/10/25,3 3 3 1 0 3 3 0 1 0 0 3 3 3,19804050,9067,1397,23296400,45,231928,2633,1698
24165,2024/10/26,0 0 1 0 3 3 3 0 3 3 3 1 3 3,18887132,11429,1057,15195420,106,64222,2745,1062
24166,2024/10/28,1 1 3 3 1 3 3 1 1 * 3 3 3 0,23091760,7359,2008,32091024,18,798709,544,11326
24167,2024/10/28,3 3 3 1 0 1 3 1 3 1 3 0 1 0,23974796,839,18288,29332116,2,5000000,64,87996
24168,2024/10/31,3 3 3 1 3 3 0 0 3 0 0 3 3 1,19621856,45714,274,31816706,399,43595,9893,617
24169,2024/11/2,1 1 3 1 3 0 1 3 3 3 0 1 1 3,21537694,27,510523,18680694,0,0,6,597782
24170,2024/11/4,3 3 3 3 1 1 3 3 1 3 0 0 * 3,28069526,36733,489,51039748,312,100111,10011,978
24171,2024/11/4,3 1 1 3 0 3 3 3 0 1 3 3 3 0,24952702,8521,1874,26164244,42,279085,1124,4469
24172,2024/11/6,3 0 3 3 1 3 0 3 0 3 0 3 3 3,24401078,2274,6867,21354344,8,1195843,609,6732
24173,2024/11/7,3 3 0 0 3 0 0 0 3 0 0 3 3 1,21469364,305,45050,24010836,1,5000000,22,209549
24174,2024/11/8,0 1 3 3 0 1 1 3 1 3 1 3 3 3,21725862,422,32949,24383540,0,0,13,360126
24175,2024/11/9,3 1 3 1 1 0 0 3 1 0 1 3 0 3,22102724,75,188609,33837900,0,0,5,1299375
24176,2024/11/10,3 0 1 3 3 3 1 3 0 1 1 3 3 3,28030318,2605,6886,93312934,17,4332014,699,25631
24177,2024/11/11,3 0 0 1 1 0 0 0 1 0 1 3 1 3,26823594,222,77329,32982040,0,0,18,351808
